GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),PlayerType(PlayerType-1),PlayerType(PlayerType-0),Winner(PlayerIdx)
-2070609251,SushiGo,3,GAME_OVER,66,0,2,391,Basic MCTS,39.0,59.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
759777290,SushiGo,3,GAME_OVER,60,0,2,392,SushigoAgentBKP,34.0,48.0,RandomPlayer,2,SushigoAgentBKP,2,1,1,RandomPlayer,RandomPlayer,SushigoAgentBKP,0
-400701623,SushiGo,3,GAME_OVER,60,0,2,393,Basic MCTS,37.0,62.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
1256096798,SushiGo,3,GAME_OVER,60,0,2,394,Basic MCTS,42.0,78.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
1213484988,SushiGo,3,GAME_OVER,60,0,2,395,Basic MCTS,35.0,60.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
-245511674,SushiGo,3,GAME_OVER,61,0,2,396,RandomPlayer,49.0,53.0,SushigoAgentBKP,2,RandomPlayer,2,1,1,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,0
1781923714,SushiGo,3,GAME_OVER,62,0,2,397,Basic MCTS,34.0,72.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
1855411813,SushiGo,3,GAME_OVER,62,0,2,398,Basic MCTS,40.0,55.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
774228339,SushiGo,3,GAME_OVER,61,0,2,399,SushigoAgentBKP,39.0,45.0,RandomPlayer,2,SushigoAgentBKP,2,1,1,RandomPlayer,RandomPlayer,SushigoAgentBKP,0
-948284606,SushiGo,3,GAME_OVER,62,0,2,400,SushigoAgentBKP,63.0,37.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
1154935912,SushiGo,3,GAME_OVER,60,0,2,401,SushigoAgentBKP,60.0,40.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
-1316702046,SushiGo,3,GAME_OVER,60,0,2,402,RandomPlayer,52.0,41.0,SushigoAgentBKP,1,RandomPlayer,1,2,2,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,1
-1874899579,SushiGo,3,GAME_OVER,61,0,2,403,Basic MCTS,34.0,61.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
365450996,SushiGo,3,GAME_OVER,61,0,2,404,SushigoAgentBKP,59.0,42.0,RandomPlayer,1,SushigoAgentBKP,1,2,2,RandomPlayer,RandomPlayer,SushigoAgentBKP,1
-558786058,SushiGo,3,GAME_OVER,62,0,2,405,Basic MCTS,46.0,60.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
455116169,SushiGo,3,GAME_OVER,62,0,2,406,Basic MCTS,39.0,65.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
-135126267,SushiGo,3,GAME_OVER,60,0,2,407,Basic MCTS,39.0,76.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
-1104994455,SushiGo,3,GAME_OVER,63,0,2,408,RandomPlayer,67.0,43.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-1572179204,SushiGo,3,GAME_OVER,60,0,2,409,SushigoAgentBKP,47.0,44.0,RandomPlayer,1,SushigoAgentBKP,1,2,2,RandomPlayer,RandomPlayer,SushigoAgentBKP,1
391430978,SushiGo,3,GAME_OVER,61,0,2,410,Basic MCTS,48.0,67.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
-634538452,SushiGo,3,GAME_OVER,62,0,2,411,SushigoAgentBKP,60.0,50.0,RandomPlayer,1,SushigoAgentBKP,1,2,2,RandomPlayer,RandomPlayer,SushigoAgentBKP,1
-705544372,SushiGo,3,GAME_OVER,61,0,2,412,SushigoAgentBKP,64.0,41.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
-361852143,SushiGo,3,GAME_OVER,60,0,2,413,SushigoAgentBKP,49.0,37.0,RandomPlayer,1,SushigoAgentBKP,1,2,2,RandomPlayer,RandomPlayer,SushigoAgentBKP,1
-1325350835,SushiGo,3,GAME_OVER,60,0,2,414,Basic MCTS,31.0,67.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
1951513964,SushiGo,3,GAME_OVER,60,0,2,415,Basic MCTS,42.0,76.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
-10267864,SushiGo,3,GAME_OVER,60,0,2,416,SushigoAgentBKP,69.0,40.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
-1051212857,SushiGo,3,GAME_OVER,63,0,2,417,RandomPlayer,46.0,35.0,SushigoAgentBKP,1,RandomPlayer,1,2,2,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,1
-843539809,SushiGo,3,GAME_OVER,64,0,2,418,RandomPlayer,59.0,46.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
492116933,SushiGo,3,GAME_OVER,61,0,2,419,RandomPlayer,37.0,49.0,SushigoAgentBKP,2,RandomPlayer,2,1,1,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,0
1673516843,SushiGo,3,GAME_OVER,63,0,2,420,Basic MCTS,44.0,57.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
-1644783328,SushiGo,3,GAME_OVER,60,0,2,421,Basic MCTS,37.0,64.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
785618193,SushiGo,3,GAME_OVER,60,0,2,422,RandomPlayer,46.0,37.0,SushigoAgentBKP,1,RandomPlayer,1,2,2,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,1
164107350,SushiGo,3,GAME_OVER,60,0,2,423,Basic MCTS,47.0,69.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
119805228,SushiGo,3,GAME_OVER,61,0,2,424,RandomPlayer,62.0,36.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
1180524865,SushiGo,3,GAME_OVER,63,0,2,425,RandomPlayer,67.0,47.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-29368582,SushiGo,3,GAME_OVER,60,0,2,426,SushigoAgentBKP,77.0,43.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
-896687306,SushiGo,3,GAME_OVER,60,0,2,427,SushigoAgentBKP,65.0,49.0,RandomPlayer,1,SushigoAgentBKP,1,2,2,RandomPlayer,RandomPlayer,SushigoAgentBKP,1
-22515986,SushiGo,3,GAME_OVER,61,0,2,428,SushigoAgentBKP,40.0,42.0,RandomPlayer,2,SushigoAgentBKP,2,1,1,RandomPlayer,RandomPlayer,SushigoAgentBKP,0
1723718501,SushiGo,3,GAME_OVER,60,0,2,429,Basic MCTS,41.0,69.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
1272492570,SushiGo,3,GAME_OVER,60,0,2,430,RandomPlayer,71.0,44.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
1334906756,SushiGo,3,GAME_OVER,61,0,2,431,RandomPlayer,49.0,59.0,SushigoAgentBKP,2,RandomPlayer,2,1,1,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,0
-1151432539,SushiGo,3,GAME_OVER,63,0,2,432,Basic MCTS,46.0,66.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
-1659442669,SushiGo,3,GAME_OVER,60,0,2,433,SushigoAgentBKP,87.0,36.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
1952836281,SushiGo,3,GAME_OVER,60,0,2,434,RandomPlayer,44.0,40.0,SushigoAgentBKP,1,RandomPlayer,1,2,2,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,1
-562427204,SushiGo,3,GAME_OVER,65,0,2,435,Basic MCTS,40.0,73.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
-1567090758,SushiGo,3,GAME_OVER,61,0,2,436,Basic MCTS,38.0,54.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
-2117159789,SushiGo,3,GAME_OVER,63,0,2,437,RandomPlayer,68.0,51.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-1271235057,SushiGo,3,GAME_OVER,60,0,2,438,SushigoAgentBKP,47.0,46.0,RandomPlayer,1,SushigoAgentBKP,1,2,2,RandomPlayer,RandomPlayer,SushigoAgentBKP,1
-1162677940,SushiGo,3,GAME_OVER,62,0,2,439,Basic MCTS,37.0,67.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
386226635,SushiGo,3,GAME_OVER,61,0,2,440,RandomPlayer,48.0,46.0,SushigoAgentBKP,1,RandomPlayer,1,2,2,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,1
407432094,SushiGo,3,GAME_OVER,60,0,2,441,Basic MCTS,44.0,88.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
-2032569626,SushiGo,3,GAME_OVER,63,0,2,442,Basic MCTS,52.0,66.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
-2059796378,SushiGo,3,GAME_OVER,61,0,2,443,SushigoAgentBKP,56.0,46.0,RandomPlayer,1,SushigoAgentBKP,1,2,2,RandomPlayer,RandomPlayer,SushigoAgentBKP,1
-1298827275,SushiGo,3,GAME_OVER,60,0,2,444,Basic MCTS,51.0,68.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
-2024790700,SushiGo,3,GAME_OVER,67,0,2,445,Basic MCTS,45.0,62.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
828326013,SushiGo,3,GAME_OVER,60,0,2,446,Basic MCTS,35.0,63.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
149918999,SushiGo,3,GAME_OVER,64,0,2,447,RandomPlayer,71.0,38.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
249780821,SushiGo,3,GAME_OVER,60,0,2,448,SushigoAgentBKP,64.0,49.0,RandomPlayer,1,SushigoAgentBKP,1,2,2,RandomPlayer,RandomPlayer,SushigoAgentBKP,1
-1423670158,SushiGo,3,GAME_OVER,60,0,2,449,Basic MCTS,41.0,89.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
1491580847,SushiGo,3,GAME_OVER,61,0,2,450,RandomPlayer,65.0,36.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-123680615,SushiGo,3,GAME_OVER,61,0,2,451,RandomPlayer,32.0,42.0,SushigoAgentBKP,2,RandomPlayer,2,1,1,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,0
765308874,SushiGo,3,GAME_OVER,60,0,2,452,Basic MCTS,34.0,66.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
561061571,SushiGo,3,GAME_OVER,61,0,2,453,RandomPlayer,50.0,33.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-1626940844,SushiGo,3,GAME_OVER,60,0,2,454,SushigoAgentBKP,54.0,48.0,RandomPlayer,1,SushigoAgentBKP,1,2,2,RandomPlayer,RandomPlayer,SushigoAgentBKP,1
1747910116,SushiGo,3,GAME_OVER,60,0,2,455,Basic MCTS,35.0,68.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
1946234368,SushiGo,3,GAME_OVER,62,0,2,456,RandomPlayer,81.0,45.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-1383278889,SushiGo,3,GAME_OVER,60,0,2,457,SushigoAgentBKP,49.0,46.0,RandomPlayer,1,SushigoAgentBKP,1,2,2,RandomPlayer,RandomPlayer,SushigoAgentBKP,1
1592607975,SushiGo,3,GAME_OVER,61,0,2,458,SushigoAgentBKP,71.0,41.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
-1490406262,SushiGo,3,GAME_OVER,60,0,2,459,RandomPlayer,78.0,46.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-1737994838,SushiGo,3,GAME_OVER,60,0,2,460,RandomPlayer,43.0,57.0,SushigoAgentBKP,2,RandomPlayer,2,1,1,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,0
142777586,SushiGo,3,GAME_OVER,62,0,2,461,RandomPlayer,63.0,50.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
607587945,SushiGo,3,GAME_OVER,60,0,2,462,SushigoAgentBKP,41.0,48.0,RandomPlayer,2,SushigoAgentBKP,2,1,1,RandomPlayer,RandomPlayer,SushigoAgentBKP,0
-767740732,SushiGo,3,GAME_OVER,61,0,2,463,SushigoAgentBKP,55.0,36.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
-1218181362,SushiGo,3,GAME_OVER,64,0,2,464,RandomPlayer,57.0,37.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
1470647111,SushiGo,3,GAME_OVER,60,0,2,465,SushigoAgentBKP,80.0,43.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
-890355068,SushiGo,3,GAME_OVER,61,0,2,466,RandomPlayer,43.0,46.0,SushigoAgentBKP,2,RandomPlayer,2,1,1,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,0
2133321927,SushiGo,3,GAME_OVER,61,0,2,467,Basic MCTS,46.0,77.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
-1425714490,SushiGo,3,GAME_OVER,65,0,2,468,RandomPlayer,65.0,42.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
222990694,SushiGo,3,GAME_OVER,60,0,2,469,SushigoAgentBKP,48.0,45.0,RandomPlayer,1,SushigoAgentBKP,1,2,2,RandomPlayer,RandomPlayer,SushigoAgentBKP,1
1161320946,SushiGo,3,GAME_OVER,62,0,2,470,SushigoAgentBKP,49.0,73.0,RandomPlayer,2,SushigoAgentBKP,2,1,1,RandomPlayer,RandomPlayer,SushigoAgentBKP,0
1979021148,SushiGo,3,GAME_OVER,62,0,2,471,Basic MCTS,42.0,80.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
1530360516,SushiGo,3,GAME_OVER,61,0,2,472,Basic MCTS,45.0,64.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
73900785,SushiGo,3,GAME_OVER,61,0,2,473,Basic MCTS,33.0,60.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
1220039967,SushiGo,3,GAME_OVER,62,0,2,474,SushigoAgentBKP,68.0,41.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
1860236207,SushiGo,3,GAME_OVER,60,0,2,475,SushigoAgentBKP,53.0,54.0,RandomPlayer,2,SushigoAgentBKP,2,1,1,RandomPlayer,RandomPlayer,SushigoAgentBKP,0
-41465962,SushiGo,3,GAME_OVER,60,0,2,476,SushigoAgentBKP,42.0,49.0,RandomPlayer,2,SushigoAgentBKP,2,1,1,RandomPlayer,RandomPlayer,SushigoAgentBKP,0
1373216150,SushiGo,3,GAME_OVER,61,0,2,477,Basic MCTS,40.0,61.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
170220813,SushiGo,3,GAME_OVER,60,0,2,478,Basic MCTS,49.0,76.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
1345631846,SushiGo,3,GAME_OVER,61,0,2,479,Basic MCTS,44.0,58.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
-1917569558,SushiGo,3,GAME_OVER,60,0,2,480,SushigoAgentBKP,64.0,37.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
-705897928,SushiGo,3,GAME_OVER,61,0,2,481,RandomPlayer,60.0,47.0,SushigoAgentBKP,1,RandomPlayer,1,2,2,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,1
993005175,SushiGo,3,GAME_OVER,63,0,2,482,RandomPlayer,51.0,58.0,SushigoAgentBKP,2,RandomPlayer,2,1,1,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,0
-945966091,SushiGo,3,GAME_OVER,64,0,2,483,Basic MCTS,45.0,62.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
1663787093,SushiGo,3,GAME_OVER,60,0,2,484,Basic MCTS,35.0,52.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
-798122641,SushiGo,3,GAME_OVER,62,0,2,485,RandomPlayer,42.0,45.0,SushigoAgentBKP,2,RandomPlayer,2,1,1,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,0
-1546726599,SushiGo,3,GAME_OVER,61,0,2,486,Basic MCTS,35.0,67.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
1210934320,SushiGo,3,GAME_OVER,61,0,2,487,RandomPlayer,63.0,48.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-497665713,SushiGo,3,GAME_OVER,60,0,2,488,RandomPlayer,45.0,47.0,SushigoAgentBKP,2,RandomPlayer,2,1,1,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,0
167500594,SushiGo,3,GAME_OVER,61,0,2,489,Basic MCTS,35.0,74.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
2125196782,SushiGo,3,GAME_OVER,62,0,2,490,SushigoAgentBKP,99.0,42.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
920260385,SushiGo,3,GAME_OVER,60,0,2,491,SushigoAgentBKP,63.0,46.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
1605480834,SushiGo,3,GAME_OVER,66,0,2,492,RandomPlayer,105.0,31.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-148176429,SushiGo,3,GAME_OVER,60,0,2,493,RandomPlayer,52.0,58.0,SushigoAgentBKP,2,RandomPlayer,2,1,1,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,0
-1359602726,SushiGo,3,GAME_OVER,61,0,2,494,RandomPlayer,75.0,35.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
1006015259,SushiGo,3,GAME_OVER,61,0,2,495,SushigoAgentBKP,84.0,34.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
1580435011,SushiGo,3,GAME_OVER,62,0,2,496,RandomPlayer,49.0,49.0,SushigoAgentBKP,2,RandomPlayer,2,1,1,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,0
668925994,SushiGo,3,GAME_OVER,60,0,2,497,Basic MCTS,38.0,65.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
-1904283382,SushiGo,3,GAME_OVER,61,0,2,498,RandomPlayer,71.0,51.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
1981282318,SushiGo,3,GAME_OVER,60,0,2,499,SushigoAgentBKP,64.0,37.0,RandomPlayer,1,SushigoAgentBKP,1,2,2,RandomPlayer,RandomPlayer,SushigoAgentBKP,1
651654240,SushiGo,3,GAME_OVER,60,0,2,500,SushigoAgentBKP,50.0,40.0,RandomPlayer,1,SushigoAgentBKP,1,2,2,RandomPlayer,RandomPlayer,SushigoAgentBKP,1
1857485589,SushiGo,3,GAME_OVER,61,0,2,501,Basic MCTS,43.0,71.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
1948275385,SushiGo,3,GAME_OVER,62,0,2,502,Basic MCTS,39.0,76.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
1802527773,SushiGo,3,GAME_OVER,63,0,2,503,Basic MCTS,40.0,62.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
344347419,SushiGo,3,GAME_OVER,61,0,2,504,SushigoAgentBKP,66.0,42.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
879322655,SushiGo,3,GAME_OVER,61,0,2,505,SushigoAgentBKP,49.0,44.0,RandomPlayer,1,SushigoAgentBKP,1,2,2,RandomPlayer,RandomPlayer,SushigoAgentBKP,1
-837504010,SushiGo,3,GAME_OVER,64,0,2,506,Basic MCTS,32.0,78.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
-1492368019,SushiGo,3,GAME_OVER,61,0,2,507,SushigoAgentBKP,61.0,44.0,RandomPlayer,1,SushigoAgentBKP,1,2,2,RandomPlayer,RandomPlayer,SushigoAgentBKP,1
-500868234,SushiGo,3,GAME_OVER,60,0,2,508,SushigoAgentBKP,72.0,47.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
419197822,SushiGo,3,GAME_OVER,60,0,2,509,RandomPlayer,51.0,43.0,SushigoAgentBKP,1,RandomPlayer,1,2,2,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,1
1216608386,SushiGo,3,GAME_OVER,61,0,2,510,Basic MCTS,31.0,66.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
-1730689728,SushiGo,3,GAME_OVER,61,0,2,511,Basic MCTS,34.0,54.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
1622941617,SushiGo,3,GAME_OVER,61,0,2,512,Basic MCTS,39.0,63.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
1140920131,SushiGo,3,GAME_OVER,61,0,2,513,RandomPlayer,77.0,40.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-1606344194,SushiGo,3,GAME_OVER,61,0,2,514,RandomPlayer,47.0,57.0,SushigoAgentBKP,2,RandomPlayer,2,1,1,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,0
-1893738431,SushiGo,3,GAME_OVER,60,0,2,515,RandomPlayer,49.0,51.0,SushigoAgentBKP,2,RandomPlayer,2,1,1,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,0
-1920731375,SushiGo,3,GAME_OVER,61,0,2,516,Basic MCTS,36.0,68.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
-190457396,SushiGo,3,GAME_OVER,60,0,2,517,Basic MCTS,41.0,90.0,SushigoAgentBKP,2,Basic MCTS,2,1,1,SushigoAgentBKP,SushigoAgentBKP,Basic MCTS,0
-2100090043,SushiGo,3,GAME_OVER,62,0,2,518,RandomPlayer,58.0,44.0,SushigoAgentBKP,1,RandomPlayer,1,2,2,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,1
128155681,SushiGo,3,GAME_OVER,60,0,2,519,Basic MCTS,35.0,61.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
1671160290,SushiGo,3,GAME_OVER,62,0,2,520,SushigoAgentBKP,62.0,39.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
366663036,SushiGo,3,GAME_OVER,65,0,2,521,RandomPlayer,66.0,42.0,Basic MCTS,1,RandomPlayer,1,2,2,Basic MCTS,Basic MCTS,RandomPlayer,1
-375015914,SushiGo,3,GAME_OVER,61,0,2,522,SushigoAgentBKP,45.0,49.0,RandomPlayer,2,SushigoAgentBKP,2,1,1,RandomPlayer,RandomPlayer,SushigoAgentBKP,0
-1971383710,SushiGo,3,GAME_OVER,61,0,2,523,SushigoAgentBKP,61.0,30.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
-1756878403,SushiGo,3,GAME_OVER,60,0,2,524,SushigoAgentBKP,70.0,38.0,Basic MCTS,1,SushigoAgentBKP,1,2,2,Basic MCTS,Basic MCTS,SushigoAgentBKP,1
-652887122,SushiGo,3,GAME_OVER,60,0,2,525,RandomPlayer,48.0,28.0,SushigoAgentBKP,1,RandomPlayer,1,2,2,SushigoAgentBKP,SushigoAgentBKP,RandomPlayer,1
1290039030,SushiGo,3,GAME_OVER,60,0,2,526,Basic MCTS,37.0,54.0,RandomPlayer,2,Basic MCTS,2,1,1,RandomPlayer,RandomPlayer,Basic MCTS,0
